PID,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,SalePrice,MS Zoning,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Sale Condition
527452070,53.0,4043,6,1975,1975,0.0,727.0,186.0,1069.0,1069,0,1069,0.0,2,0,2,1,4,1,1975.0,2.0,440.0,0,55,0,146300,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,ALQ,BLQ,GasA,Gd,Y,SBrkr,TA,Typ,Po,Attchd,RFn,TA,TA,Y,WD ,Normal
527452290,65.0,7514,5,1967,1975,0.0,373.0,462.0,943.0,1387,0,1387,1.0,1,0,3,1,6,1,1974.0,1.0,300.0,0,0,240,145000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
527452310,68.0,7838,5,1967,1967,0.0,769.0,95.0,864.0,900,0,900,1.0,1,0,3,1,6,1,1967.0,1.0,288.0,175,144,0,123000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Attchd,RFn,TA,TA,Y,WD ,Normal
527453070,24.0,2280,7,1976,1976,0.0,120.0,443.0,1055.0,1055,0,1055,1.0,2,0,2,1,4,0,1976.0,1.0,319.0,0,29,0,137500,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,Normal
527455100,24.0,2179,6,1976,1976,0.0,70.0,785.0,855.0,855,601,1456,0.0,2,1,3,1,6,1,1976.0,2.0,460.0,0,28,0,144000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
528102010,129.0,16737,9,2004,2005,66.0,1447.0,533.0,1980.0,1980,0,1980,1.0,2,0,3,1,8,1,2004.0,3.0,770.0,194,45,0,315000,RL,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528106120,110.0,16163,8,2004,2004,232.0,0.0,1618.0,1618.0,1618,0,1618,0.0,2,0,2,1,6,1,2004.0,3.0,880.0,0,0,0,252000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528112010,108.0,12228,7,2006,2006,206.0,0.0,1721.0,1721.0,1740,0,1740,0.0,2,0,4,1,8,0,2006.0,3.0,874.0,0,43,0,293000,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,New,Partial
528116030,98.0,16033,9,2004,2005,378.0,1261.0,572.0,1833.0,1850,0,1850,1.0,2,0,3,1,8,1,2004.0,3.0,772.0,519,112,0,326000,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528118010,101.0,14215,8,2005,2006,380.0,0.0,1158.0,1158.0,1158,1218,2376,0.0,3,1,4,1,9,1,2005.0,3.0,853.0,240,154,0,325300,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,New,Partial
528118020,108.0,13418,8,2004,2005,132.0,0.0,1117.0,1117.0,1132,1320,2452,0.0,3,1,4,1,9,1,2004.0,3.0,691.0,113,32,0,309000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD ,Normal
528118110,120.0,13975,9,2005,2006,525.0,0.0,1090.0,1090.0,1117,1089,2206,0.0,2,1,4,1,10,1,2005.0,3.0,670.0,148,95,0,300000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial
528120110,80.0,10240,8,2005,2005,178.0,0.0,1030.0,1030.0,1038,1060,2098,0.0,2,1,3,1,8,1,2005.0,3.0,878.0,192,52,0,275500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
528120140,82.0,9942,9,2005,2006,385.0,1290.0,316.0,1606.0,1625,466,2091,1.0,2,1,3,1,8,1,2005.0,2.0,521.0,194,84,0,338500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
528142060,82.0,10672,8,2006,2006,0.0,0.0,1054.0,1054.0,1054,1335,2389,0.0,2,1,4,1,10,1,2006.0,3.0,672.0,176,64,0,298236,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial
528142070,82.0,11643,8,2005,2006,142.0,880.0,644.0,1524.0,1544,814,2358,1.0,2,1,4,1,10,1,2005.0,3.0,784.0,120,34,0,329900,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial
528144030,86.0,11065,8,2006,2006,788.0,0.0,1085.0,1085.0,1120,850,1970,0.0,2,1,3,1,8,1,2006.0,3.0,753.0,177,74,0,281000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial
528172020,74.0,10927,8,2005,2005,280.0,546.0,512.0,1058.0,1058,846,1904,1.0,2,1,3,1,8,1,2003.0,2.0,736.0,179,60,0,275000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD ,Normal
528172150,68.0,13215,8,2004,2004,112.0,994.0,426.0,1420.0,1426,488,1914,1.0,2,1,3,1,9,1,2004.0,3.0,746.0,168,127,0,279000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,BuiltIn,RFn,TA,TA,Y,WD ,Normal
528174080,43.0,7052,7,2005,2005,240.0,659.0,705.0,1364.0,1364,0,1364,1.0,2,0,2,1,6,1,2005.0,2.0,484.0,192,36,0,185850,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
528180080,48.0,5911,9,2005,2005,278.0,472.0,1088.0,1560.0,1565,0,1565,1.0,2,0,2,1,6,1,2005.0,2.0,556.0,196,56,0,282500,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
528181030,48.0,6955,7,2005,2006,94.0,0.0,1368.0,1368.0,1368,0,1368,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,202500,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
528181040,40.0,6792,7,2005,2006,94.0,0.0,1368.0,1368.0,1368,0,1368,0.0,2,0,2,1,6,1,2005.0,2.0,474.0,132,35,0,202665,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
528186100,61.0,7740,9,2006,2006,518.0,1023.0,663.0,1686.0,1686,0,1686,1.0,2,0,1,1,6,1,2006.0,3.0,899.0,266,100,0,332200,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
528186110,48.0,6373,9,2006,2006,572.0,415.0,1251.0,1666.0,1666,0,1666,1.0,2,0,2,1,6,1,2006.0,2.0,575.0,228,75,0,310090,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
528188040,68.0,3136,7,2003,2003,163.0,0.0,1405.0,1405.0,1405,0,1405,0.0,2,0,2,1,6,1,2003.0,2.0,478.0,148,36,0,171750,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,Normal
528218030,65.0,10237,6,2005,2006,0.0,28.0,1288.0,1316.0,1316,0,1316,0.0,2,0,3,1,6,1,2005.0,2.0,397.0,100,0,0,169990,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
528218060,65.0,10237,6,2005,2006,0.0,0.0,728.0,728.0,728,728,1456,0.0,2,1,3,1,8,1,2005.0,2.0,390.0,0,24,0,170440,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
528218080,65.0,10237,7,2006,2006,0.0,0.0,738.0,738.0,738,754,1492,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,0,32,0,169985,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,New,Partial
528218130,58.0,17104,7,2006,2006,0.0,554.0,100.0,654.0,664,832,1496,1.0,2,1,3,1,7,1,2006.0,2.0,426.0,100,24,0,179665,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,Partial
528218140,58.0,14054,7,2006,2006,0.0,0.0,879.0,879.0,879,984,1863,0.0,2,1,4,1,9,1,2006.0,3.0,660.0,100,17,0,219210,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial
528221010,102.0,11660,6,2006,2006,0.0,0.0,1326.0,1326.0,1326,0,1326,0.0,2,0,3,1,6,0,2006.0,2.0,427.0,100,0,0,174190,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,New,Partial
528221100,105.0,15578,6,2006,2006,0.0,0.0,728.0,728.0,728,728,1456,0.0,2,1,3,1,8,0,2006.0,2.0,429.0,0,0,0,172785,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,New,Partial
528222010,96.0,11631,8,2004,2005,236.0,0.0,1052.0,1052.0,1052,1321,2373,0.0,2,1,4,1,9,1,2004.0,3.0,632.0,120,46,0,258000,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,New,Partial
528222020,75.0,9073,7,2006,2006,0.0,0.0,738.0,738.0,738,754,1492,0.0,2,1,3,1,8,0,2006.0,2.0,440.0,100,32,0,185101,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,New,Partial
528228280,43.0,3087,7,2006,2006,14.0,453.0,767.0,1220.0,1364,0,1364,1.0,2,0,2,1,6,1,2006.0,2.0,437.0,100,16,0,210250,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
528228325,68.0,3196,7,2003,2004,18.0,0.0,1374.0,1374.0,1557,0,1557,0.0,2,0,2,1,7,1,2003.0,2.0,420.0,143,20,0,234000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528228340,68.0,3196,8,2003,2003,40.0,0.0,1273.0,1273.0,1456,0,1456,0.0,2,0,2,1,7,1,2003.0,2.0,400.0,143,20,0,215000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528228360,68.0,2938,7,2002,2002,40.0,1038.0,330.0,1368.0,1511,0,1511,1.0,2,0,2,1,5,1,2002.0,2.0,398.0,130,30,0,246990,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528228415,68.0,3072,7,2004,2004,18.0,0.0,1375.0,1375.0,1414,0,1414,0.0,2,0,2,1,6,1,2004.0,2.0,398.0,144,20,0,178740,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528228430,68.0,3072,7,2004,2004,18.0,1059.0,306.0,1365.0,1548,0,1548,1.0,2,0,2,1,7,1,2004.0,2.0,388.0,143,20,0,225000,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528228545,43.0,3010,7,2005,2006,16.0,16.0,1232.0,1248.0,1248,0,1248,0.0,2,0,2,1,5,0,2005.0,2.0,438.0,108,0,0,167240,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,New,Partial
528228550,43.0,3010,7,2005,2006,14.0,16.0,1126.0,1142.0,1142,0,1142,0.0,2,0,2,1,6,0,2005.0,2.0,440.0,90,0,0,156820,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,New,Partial
528228565,43.0,3013,7,2005,2005,145.0,16.0,1346.0,1362.0,1506,0,1506,0.0,2,0,2,1,6,1,2005.0,2.0,440.0,142,20,0,213490,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528228575,53.0,3982,8,2006,2006,0.0,1154.0,366.0,1520.0,1567,0,1567,1.0,2,0,1,1,7,1,2006.0,3.0,648.0,312,0,0,264561,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
528228580,53.0,4045,7,2006,2006,45.0,1070.0,286.0,1356.0,1500,0,1500,1.0,2,0,2,1,6,1,2006.0,3.0,648.0,161,20,0,246578,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,Partial
528231050,60.0,21930,5,2005,2005,0.0,0.0,732.0,732.0,734,1104,1838,0.0,2,1,4,1,7,1,2005.0,2.0,372.0,100,40,0,192140,RL,Pave,IR3,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD ,Normal
528235050,68.0,7861,6,2002,2003,0.0,457.0,326.0,783.0,807,702,1509,1.0,2,1,3,1,7,1,2002.0,2.0,393.0,100,75,0,183200,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528235130,74.0,9056,8,2004,2004,0.0,0.0,707.0,707.0,707,707,1414,0.0,2,1,3,1,6,1,2004.0,2.0,403.0,100,35,0,178000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528235190,59.0,9171,7,2004,2005,0.0,0.0,848.0,848.0,848,750,1598,0.0,2,1,3,1,7,1,2004.0,2.0,433.0,100,48,0,201490,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528240080,106.0,11194,8,2000,2000,40.0,0.0,1406.0,1406.0,1454,482,1936,0.0,2,1,3,1,7,1,2000.0,2.0,504.0,188,124,0,230500,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
528250060,63.0,7875,7,2003,2003,0.0,0.0,783.0,783.0,807,702,1509,0.0,2,1,3,1,8,1,2003.0,2.0,393.0,0,75,0,180000,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,Normal
528275060,68.0,8121,6,2000,2000,0.0,0.0,953.0,953.0,953,711,1664,0.0,2,1,3,1,7,1,2000.0,2.0,460.0,100,40,0,172400,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,Normal
528275080,68.0,8658,6,2000,2000,0.0,732.0,250.0,982.0,1008,881,1889,0.0,2,1,3,1,9,1,2000.0,2.0,431.0,0,0,0,215000,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
528280100,68.0,11214,7,1998,1999,0.0,0.0,930.0,930.0,956,930,1886,0.0,2,1,4,1,10,1,1998.0,2.0,431.0,89,0,0,199900,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,Normal
